,Date,Tm,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2PA_AVG,2P%_AVG,3P_AVG,3PA_AVG,3P%_AVG,FT_AVG,FTA_AVG,FT%_AVG,PTS_AVG,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2PA_AVG,2P%_AVG,3P_AVG,3PA_AVG,3P%_AVG,FT_AVG,FTA_AVG,FT%_AVG,PTS_AVG
484,2021/2/19,ATL,BOS,L 109-121,240,38,90,0.422,28,60,0.467,10,30,0.333,23,25,0.92,109,50,90,0.556,36,55,0.655,14,35,0.4,7,10,0.7,121,39.7,85.7,0.4678,27.9,52.7,0.5365,11.8,33,0.3548,22,26.7,0.8228,113.2,41.4,87,0.4771,29.6,55.2,0.5384,11.8,31.8,0.3699,22.1,26.3,0.8457,116.7
485,2021/2/19,BOS,ATL,W 121-109,240,50,90,0.556,36,55,0.655,14,35,0.4,7,10,0.7,121,38,90,0.422,28,60,0.467,10,30,0.333,23,25,0.92,109,37.8,86.4,0.4386,24.6,51.2,0.4824,13.2,35.2,0.3716,19.1,24.8,0.7716,107.9,39.2,82.8,0.4743,27.6,49.1,0.5608,11.6,33.7,0.3392,19.9,23.7,0.8476,109.9
486,2021/2/19,CLE,DEN,L 103-120,240,39,83,0.47,27,52,0.519,12,31,0.387,13,21,0.619,103,46,80,0.575,31,49,0.633,15,31,0.484,13,17,0.765,120,39.5,89.3,0.4433,32.4,64.6,0.5032,7.1,24.7,0.297,17.3,23.5,0.7407,103.4,45.1,88.9,0.5102,31.1,55.9,0.5598,14,33,0.4231,17.1,21.8,0.7643,121.3
487,2021/2/19,DEN,CLE,W 120-103,240,46,80,0.575,31,49,0.633,15,31,0.484,13,17,0.765,120,39,83,0.47,27,52,0.519,12,31,0.387,13,21,0.619,103,42.6,88.1,0.485,28.7,52.8,0.55,13.9,35.3,0.3979,14.4,18.2,0.7998,113.5,40.6,85.5,0.4764,28.4,51.4,0.5487,12.2,34.1,0.3549,19.7,25.4,0.7731,113.1
488,2021/2/19,LAC,UTA,W 116-112,240,43,89,0.483,33,59,0.559,10,30,0.333,20,22,0.909,116,41,86,0.477,29,52,0.558,12,34,0.353,18,21,0.857,112,43.4,86.6,0.5041,29.8,55.7,0.5413,13.6,30.9,0.4379,18.4,22.3,0.8154,118.8,42.8,90.2,0.4764,32,59.3,0.5454,10.8,30.9,0.3523,16.7,20.8,0.8047,113.1
489,2021/2/19,UTA,LAC,L 112-116,240,41,86,0.477,29,52,0.558,12,34,0.353,18,21,0.857,112,43,89,0.483,33,59,0.559,10,30,0.333,20,22,0.909,116,40.9,86.2,0.475,24.6,43.7,0.5679,16.3,42.5,0.3847,21.7,26.1,0.83,119.8,40.3,91.9,0.4394,29.4,62.2,0.4718,10.9,29.7,0.3695,16.1,20.1,0.7993,107.6
490,2021/2/19,DET,MEM,L 95-109,240,36,86,0.419,22,41,0.537,14,45,0.311,9,13,0.692,95,42,90,0.467,37,70,0.529,5,20,0.25,20,23,0.87,109,38.8,85.6,0.4533,27.5,52.1,0.527,11.3,33.5,0.3341,18.5,23.5,0.7995,107.4,41.8,86.4,0.4831,30.2,55.6,0.5433,11.6,30.8,0.3789,16,20.3,0.7853,111.2
491,2021/2/19,MEM,DET,W 109-95,240,42,90,0.467,37,70,0.529,5,20,0.25,20,23,0.87,109,36,86,0.419,22,41,0.537,14,45,0.311,9,13,0.692,95,42.8,88.9,0.4808,29.7,56.5,0.5241,13.1,32.4,0.4062,18.1,22.1,0.816,116.8,43.4,84,0.5166,28.5,48.8,0.5776,14.9,35.2,0.4209,17.6,23.1,0.7659,119.3
492,2021/2/19,MIL,OKC,W 98-85,240,35,86,0.407,24,52,0.462,11,34,0.324,17,25,0.68,98,31,85,0.365,19,45,0.422,12,40,0.3,11,21,0.524,85,44.8,91.5,0.4898,30.2,55,0.5495,14.6,36.5,0.3937,15.1,20.7,0.7272,119.3,42.1,90.4,0.4682,29,54.9,0.5359,13.1,35.5,0.3663,16.1,20,0.8076,113.4
493,2021/2/19,OKC,MIL,L 85-98,240,31,85,0.365,19,45,0.422,12,40,0.3,11,21,0.524,85,35,86,0.407,24,52,0.462,11,34,0.324,17,25,0.68,98,40.3,90.5,0.4461,28.2,56,0.5017,12.1,34.5,0.3469,15.7,20.3,0.7661,108.4,42.5,92.2,0.4608,28.3,52.4,0.5384,14.2,39.8,0.3535,13.1,17.7,0.7429,112.3
494,2021/2/19,MIN,TOR,L 81-86,240,32,83,0.386,23,45,0.511,9,38,0.237,8,11,0.727,81,28,85,0.329,16,45,0.356,12,40,0.3,18,22,0.818,86,42.6,95,0.4503,27.8,56.6,0.4959,14.8,38.4,0.3857,12.6,17.1,0.7388,112.6,42.2,87.9,0.4809,31.2,58.6,0.5359,11,29.3,0.3795,20.4,24.9,0.8194,115.8
495,2021/2/19,TOR,MIN,W 86-81,240,28,85,0.329,16,45,0.356,12,40,0.3,18,22,0.818,86,32,83,0.386,23,45,0.511,9,38,0.237,8,11,0.727,81,42.5,88,0.4842,28,51.8,0.544,14.5,36.2,0.3997,20.4,23.8,0.8589,119.9,39.1,84.4,0.4653,24.3,46.3,0.5285,14.8,38.1,0.3883,20.2,25.1,0.8018,113.2
496,2021/2/19,NOP,PHO,L 114-132,240,42,82,0.512,31,50,0.62,11,32,0.344,19,24,0.792,114,51,88,0.58,29,49,0.592,22,39,0.564,8,12,0.667,132,44.7,88.7,0.5055,31.1,55.7,0.5637,13.6,33,0.4132,19,24.3,0.7776,122,43.1,87.5,0.494,26.5,47.4,0.5654,16.6,40.1,0.4098,14.8,19,0.7787,117.6
497,2021/2/19,PHO,NOP,W 132-114,240,51,88,0.58,29,49,0.592,22,39,0.564,8,12,0.667,132,42,82,0.512,31,50,0.62,11,32,0.344,19,24,0.792,114,43,85.8,0.5019,31.5,55.1,0.5749,11.5,30.7,0.3804,15.2,18,0.8586,112.7,39.9,85.8,0.4683,28.5,53.1,0.5368,11.4,32.7,0.3475,17.3,22.5,0.7627,108.5
498,2021/2/19,GSW,ORL,L 120-124,240,46,97,0.474,27,55,0.491,19,42,0.452,9,15,0.6,120,46,94,0.489,28,51,0.549,18,43,0.419,14,17,0.824,124,43.6,88.5,0.4929,26.8,47.4,0.5658,16.8,41.1,0.4079,15.5,19.6,0.7799,119.5,39,91.3,0.4263,25.6,55.3,0.4667,13.4,36,0.366,18.3,22.2,0.8336,109.7
499,2021/2/19,ORL,GSW,W 124-120,240,46,94,0.489,28,51,0.549,18,43,0.419,14,17,0.824,124,46,97,0.474,27,55,0.491,19,42,0.452,9,15,0.6,120,38.1,89.3,0.4276,26.4,56.1,0.4729,11.7,33.2,0.3513,15.8,20.1,0.7965,103.7,41.3,89.4,0.462,27.5,52,0.5279,13.8,37.4,0.3641,15.4,17.6,0.8681,111.8
500,2021/2/19,CHI,PHI,L 105-112,240,40,95,0.421,33,63,0.524,7,32,0.219,18,18,1,105,41,87,0.471,34,66,0.515,7,21,0.333,23,29,0.793,112,43,88.6,0.4868,30.1,54.1,0.5645,12.9,34.5,0.3645,14.4,18,0.8012,113.3,40.7,86.7,0.4708,30.7,56.7,0.5479,10,30,0.3325,19.3,24.1,0.8109,110.7
501,2021/2/19,PHI,CHI,W 112-105,240,41,87,0.471,34,66,0.515,7,21,0.333,23,29,0.793,112,40,95,0.421,33,63,0.524,7,32,0.219,18,18,1,105,41.9,85.2,0.492,33.4,61.9,0.5418,8.5,23.3,0.3748,24.6,30,0.8209,116.9,41.7,88.8,0.4717,28.1,52.1,0.5443,13.6,36.7,0.3722,17,21.1,0.802,114
502,2021/2/18,BRK,LAL,W 109-98,240,38,77,0.494,20,38,0.526,18,39,0.462,15,24,0.625,109,40,83,0.482,32,53,0.604,8,30,0.267,10,14,0.714,98,45.3,86.1,0.5244,28.7,47.9,0.597,16.6,38.2,0.4281,18.3,21.9,0.8319,125.5,46.4,93.4,0.4971,33.3,59.1,0.5613,13.1,34.3,0.3826,16.4,20.1,0.8187,122.3
503,2021/2/18,LAL,BRK,L 98-109,240,40,83,0.482,32,53,0.604,8,30,0.267,10,14,0.714,98,38,77,0.494,20,38,0.526,18,39,0.462,15,24,0.625,109,42.1,85.4,0.4942,33.4,57.2,0.5853,8.7,28.2,0.319,18,24.1,0.7431,110.9,40.5,90.1,0.4519,28.4,56.6,0.505,12.1,33.5,0.3552,14.8,18.6,0.8042,107.9
504,2021/2/18,MIL,TOR,L 96-110,240,35,88,0.398,25,54,0.463,10,34,0.294,16,23,0.696,96,38,78,0.487,26,43,0.605,12,35,0.343,22,23,0.957,110,45.3,90.9,0.4988,29.9,53.3,0.5627,15.4,37.6,0.4043,15.1,20.8,0.7243,121.1,42.7,91.8,0.4673,28.7,55.4,0.5233,14,36.4,0.3797,15.6,19.7,0.7969,115
505,2021/2/18,TOR,MIL,W 110-96,240,38,78,0.487,26,43,0.605,12,35,0.343,22,23,0.957,110,35,88,0.398,25,54,0.463,10,34,0.294,16,23,0.696,96,42.9,88.8,0.4843,28.3,52.9,0.5372,14.6,35.9,0.406,20.9,24.8,0.845,121.3,39.9,83.4,0.4806,24.5,45.1,0.5465,15.4,38.3,0.4033,21,25.9,0.8096,116.2
506,2021/2/18,MIA,SAC,W 118-110,240,49,95,0.516,37,61,0.607,12,34,0.353,8,10,0.8,118,43,93,0.462,28,52,0.538,15,41,0.366,9,16,0.563,110,38.3,84.3,0.4524,25,47.6,0.5189,13.3,36.7,0.3612,18.1,22.6,0.8045,108,38.8,87.3,0.4446,24.1,46.7,0.5241,14.7,40.6,0.3651,15.8,20.7,0.745,108.1
507,2021/2/18,SAC,MIA,L 110-118,240,43,93,0.462,28,52,0.538,15,41,0.366,9,16,0.563,110,49,95,0.516,37,61,0.607,12,34,0.353,8,10,0.8,118,43.6,88.8,0.4923,30.6,52.2,0.5903,13,36.6,0.3547,15.2,20.7,0.7196,115.4,43.1,90.5,0.4775,30.6,59.3,0.5208,12.5,31.2,0.3934,18.8,23.5,0.7884,117.5
508,2021/2/17,ATL,BOS,W 122-114,240,44,77,0.571,36,53,0.679,8,24,0.333,26,31,0.839,122,40,86,0.465,30,55,0.545,10,31,0.323,24,27,0.889,114,39.8,87.4,0.4586,27.5,53.5,0.5211,12.3,33.9,0.3609,21.9,26.4,0.8282,113.8,42.6,88.2,0.4837,30.7,56.3,0.546,11.9,31.9,0.372,21.4,25.6,0.8418,118.5
509,2021/2/17,BOS,ATL,L 114-122,240,40,86,0.465,30,55,0.545,10,31,0.323,24,27,0.889,114,44,77,0.571,36,53,0.679,8,24,0.333,26,31,0.839,122,37.8,86,0.4409,25,51.8,0.4836,12.8,34.2,0.3679,17.6,23.5,0.747,106,38.5,83.5,0.4612,26.8,49.1,0.5457,11.7,34.4,0.3349,18.6,22.5,0.8321,107.3
510,2021/2/17,CHI,DET,W 105-102,240,41,85,0.482,33,57,0.579,8,28,0.286,15,24,0.625,105,37,82,0.451,29,54,0.537,8,28,0.286,20,24,0.833,102,43,88.9,0.4852,29.2,53.3,0.5556,13.8,35.6,0.3795,13.3,16.6,0.7787,113.1,41.4,87.2,0.4763,30.7,57.1,0.5442,10.7,30.1,0.3556,18.9,23.7,0.8076,112.4
511,2021/2/17,DET,CHI,L 102-105,240,37,82,0.451,29,54,0.537,8,28,0.286,20,24,0.833,102,41,85,0.482,33,57,0.579,8,28,0.286,15,24,0.625,105,38.8,85.6,0.4533,27.2,52.2,0.5206,11.6,33.4,0.3462,18.7,24,0.7921,107.9,42.4,86.6,0.4889,30.5,56.5,0.5399,11.9,30.1,0.4027,16.2,20.2,0.7967,112.9
512,2021/2/17,GSW,MIA,W 120-112 (OT),265,43,95,0.453,25,43,0.581,18,52,0.346,16,21,0.762,120,44,97,0.454,31,61,0.508,13,36,0.361,11,12,0.917,112,43.1,88.9,0.486,27,49.2,0.552,16.1,39.7,0.4022,14.5,18.3,0.7787,116.8,38.7,90.4,0.4275,25.5,54.8,0.4695,13.2,35.6,0.3643,19.3,23.3,0.8332,109.9
513,2021/2/17,MIA,GSW,L 112-120 (OT),265,44,97,0.454,31,61,0.508,13,36,0.361,11,12,0.917,112,43,95,0.453,25,43,0.581,18,52,0.346,16,21,0.762,120,37.9,83.6,0.4514,24.6,47.2,0.5155,13.3,36.4,0.3645,18.2,22.9,0.7928,107.3,38.1,86.5,0.4407,23.5,46.9,0.5082,14.6,39.6,0.371,16.2,20.8,0.7597,107
514,2021/2/17,LAC,UTA,L 96-114,240,38,86,0.442,29,60,0.483,9,26,0.346,11,17,0.647,96,42,98,0.429,29,58,0.5,13,40,0.325,17,20,0.85,114,44.2,87.4,0.5088,30.2,55.4,0.5509,14,32,0.4384,18.4,21.7,0.8507,120.8,41.8,89.3,0.4695,31.3,59.1,0.5347,10.5,30.2,0.3501,16.6,20.6,0.8086,110.7
515,2021/2/17,UTA,LAC,W 114-96,240,42,98,0.429,29,58,0.5,13,40,0.325,17,20,0.85,114,38,86,0.442,29,60,0.483,9,26,0.346,11,17,0.647,96,40.5,85.1,0.4758,23.5,41.8,0.5641,17,43.3,0.3939,22.4,26.7,0.8373,120.4,40.2,91.9,0.4382,29.3,61.5,0.4763,10.9,30.4,0.3622,16.8,21.1,0.8013,108.1
516,2021/2/17,MEM,OKC,W 122-113,240,42,83,0.506,30,57,0.526,12,26,0.462,26,33,0.788,122,35,78,0.449,16,37,0.432,19,41,0.463,24,28,0.857,113,43.7,89.7,0.4862,30.1,56.4,0.5322,13.6,33.3,0.4086,16.5,20.3,0.8039,117.5,43.8,84.5,0.5187,29.5,50.5,0.5825,14.3,34,0.4194,17.3,22.9,0.761,119.2
517,2021/2/17,OKC,MEM,L 113-122,240,35,78,0.449,16,37,0.432,19,41,0.463,24,28,0.857,113,42,83,0.506,30,57,0.526,12,26,0.462,26,33,0.788,122,40.8,91.3,0.4477,29,57.1,0.5085,11.8,34.2,0.3427,16.2,20.9,0.7657,109.6,44,93.9,0.4672,29.1,52.2,0.5549,14.9,41.7,0.3495,11.9,16,0.7516,114.8
518,2021/2/17,IND,MIN,W 134-128 (OT),265,49,97,0.505,36,71,0.507,13,26,0.5,23,27,0.852,134,45,107,0.421,30,67,0.448,15,40,0.375,23,25,0.92,128,41.7,89.3,0.4694,29.1,56.3,0.5174,12.6,33,0.3806,14.9,19.2,0.7748,110.9,41.4,89.3,0.4647,29.8,56.7,0.5273,11.6,32.6,0.3521,17.8,22.4,0.7899,112.2
519,2021/2/17,MIN,IND,L 128-134 (OT),265,45,107,0.421,30,67,0.448,15,40,0.375,23,25,0.92,128,49,97,0.505,36,71,0.507,13,26,0.5,23,27,0.852,134,42.2,93.4,0.4533,27.3,55,0.5001,14.9,38.4,0.3882,11.4,16.1,0.7201,110.7,41.4,86.6,0.4792,31.3,58.3,0.5396,10.1,28.3,0.3545,19.9,24.5,0.8125,112.8
520,2021/2/17,NOP,POR,L 124-126,240,43,89,0.483,28,57,0.491,15,32,0.469,23,29,0.793,124,46,90,0.511,28,49,0.571,18,41,0.439,16,18,0.889,126,44.5,88.9,0.5023,31.2,55,0.5726,13.3,33.9,0.3956,18.5,24.3,0.7604,120.8,43,87.7,0.4918,26.2,47.1,0.5626,16.8,40.6,0.4094,14.8,19.2,0.7698,117.6
521,2021/2/17,POR,NOP,W 126-124,240,46,90,0.511,28,49,0.571,18,41,0.439,16,18,0.889,126,43,89,0.483,28,57,0.491,15,32,0.469,23,29,0.793,124,41.5,92.1,0.4528,24.6,50.7,0.4897,16.9,41.4,0.4085,17.1,20.5,0.8225,117,41.9,86,0.4867,29.2,51.7,0.5707,12.7,34.3,0.3587,17,22.1,0.765,113.5
522,2021/2/17,NYK,ORL,L 89-107,240,33,87,0.379,26,60,0.433,7,27,0.259,16,19,0.842,89,42,92,0.457,26,58,0.448,16,34,0.471,7,10,0.7,107,41,86.8,0.4728,29.9,57.7,0.519,11.1,29.1,0.3797,15.7,20.1,0.7707,108.8,36.4,84.5,0.4304,25,48.6,0.5131,11.4,35.9,0.3187,18.9,23.9,0.7688,103.1
523,2021/2/17,ORL,NYK,W 107-89,240,42,92,0.457,26,58,0.448,16,34,0.471,7,10,0.7,107,33,87,0.379,26,60,0.433,7,27,0.259,16,19,0.842,89,37.9,89.7,0.4236,26.8,57.3,0.471,11.1,32.4,0.3427,16.8,20.9,0.8209,103.7,42.5,89.9,0.473,28,51.9,0.5371,14.5,38,0.3806,15.5,18.3,0.8493,115
524,2021/2/17,HOU,PHI,L 113-118,240,42,92,0.457,27,45,0.6,15,47,0.319,14,18,0.778,113,39,81,0.481,27,55,0.491,12,26,0.462,28,32,0.875,118,38.7,89.4,0.4315,23.9,44.7,0.5336,14.8,44.7,0.3253,15.5,20.7,0.7522,107.7,40.8,87.6,0.4648,28.3,53.6,0.527,12.5,34,0.3677,19.7,24.9,0.8018,113.8
525,2021/2/17,PHI,HOU,W 118-113,240,39,81,0.481,27,55,0.491,12,26,0.462,28,32,0.875,118,42,92,0.457,27,45,0.6,15,47,0.319,14,18,0.778,113,42.1,85.6,0.4921,33.9,62.4,0.546,8.2,23.2,0.3646,23.4,29.4,0.7949,115.8,41.6,88.2,0.4737,28.7,53.8,0.5375,12.9,34.4,0.3736,17.2,21.8,0.7882,113.3
526,2021/2/17,DEN,WAS,L 128-130,240,48,92,0.522,31,54,0.574,17,38,0.447,15,18,0.833,128,44,86,0.512,29,53,0.547,15,33,0.455,27,34,0.794,130,42,88.1,0.4785,28.4,52.3,0.5497,13.6,35.8,0.3858,14,17.5,0.8165,111.6,39.2,84.9,0.4627,27.2,49.6,0.5426,12,35.3,0.3383,17.9,23.1,0.7755,108.3
527,2021/2/17,WAS,DEN,W 130-128,240,44,86,0.512,29,53,0.547,15,33,0.455,27,34,0.794,130,48,92,0.522,31,54,0.574,17,38,0.447,15,18,0.833,128,39.7,89.7,0.4412,29.1,54.7,0.5312,10.6,35,0.3002,21.1,27.2,0.7734,111.1,41.9,90.8,0.4618,28.5,56.1,0.5097,13.4,34.7,0.3806,20.4,26,0.7904,117.6
528,2021/2/16,BOS,DEN,W 112-99,240,39,81,0.481,24,39,0.615,15,42,0.357,19,21,0.905,112,38,84,0.452,29,50,0.58,9,34,0.265,14,15,0.933,99,38.1,87.7,0.4357,25.8,54.7,0.4692,12.3,33,0.3655,16.9,22.8,0.7422,105.4,39.3,83.3,0.4721,27.7,49.5,0.5581,11.6,33.8,0.337,18.2,22.6,0.8013,108.4
529,2021/2/16,DEN,BOS,L 99-112,240,38,84,0.452,29,50,0.58,9,34,0.265,14,15,0.933,99,39,81,0.481,24,39,0.615,15,42,0.357,19,21,0.905,112,42.2,87.6,0.4839,28,51.7,0.5485,14.2,35.9,0.4022,14.8,18.8,0.8018,113.4,39.4,85.2,0.4634,27.8,50.9,0.5388,11.6,34.3,0.337,18,23.4,0.7683,108.4
530,2021/2/16,MEM,NOP,L 113-144,240,42,88,0.477,29,57,0.509,13,31,0.419,16,18,0.889,113,56,91,0.615,37,53,0.698,19,38,0.5,13,17,0.765,144,43.6,89.2,0.4879,30.2,56.4,0.5339,13.4,32.8,0.409,16.4,20.5,0.79,117,42.2,84.2,0.5027,28.3,50.4,0.5608,13.9,33.8,0.4111,16.9,22.8,0.7408,115.2
531,2021/2/16,NOP,MEM,W 144-113,240,56,91,0.615,37,53,0.698,19,38,0.5,13,17,0.765,144,42,88,0.477,29,57,0.509,13,31,0.419,16,18,0.889,113,43.4,89.4,0.4877,29.9,54.5,0.5528,13.5,34.9,0.3894,19.2,25.4,0.7553,119.5,43.6,88.5,0.4941,26.8,47.5,0.5691,16.8,41,0.4046,14.9,19.6,0.7582,118.9
532,2021/2/16,MIL,TOR,L 113-124,240,40,83,0.482,26,46,0.565,14,37,0.378,19,25,0.76,113,46,91,0.505,29,48,0.604,17,43,0.395,15,21,0.714,124,46.1,92.2,0.5006,30.8,54.8,0.5636,15.3,37.4,0.4036,14.9,20.5,0.7256,122.4,42.6,92.3,0.4637,28.2,55.4,0.5129,14.4,36.9,0.384,16.1,20.4,0.7969,115.7
533,2021/2/16,TOR,MIL,W 124-113,240,46,91,0.505,29,48,0.604,17,43,0.395,15,21,0.714,124,40,83,0.482,26,46,0.565,14,37,0.378,19,25,0.76,113,42.1,89.1,0.4742,27,52,0.5178,15.1,37.1,0.4065,20.4,23.9,0.8569,119.7,39.9,84.4,0.4754,24.3,45.4,0.539,15.6,39,0.4019,21,26,0.8067,116.4
534,2021/2/16,LAL,MIN,W 112-104,240,42,77,0.545,31,51,0.608,11,26,0.423,17,21,0.81,112,39,93,0.419,23,59,0.39,16,34,0.471,10,13,0.769,104,42,86.3,0.4874,33.6,58.3,0.5777,8.4,28,0.31,17.9,24.5,0.7261,110.3,40.7,89.3,0.4582,29.3,56.7,0.5193,11.4,32.6,0.3441,15.4,19.9,0.7888,108.2
535,2021/2/16,MIN,LAL,L 104-112,240,39,93,0.419,23,59,0.39,16,34,0.471,10,13,0.769,104,42,77,0.545,31,51,0.608,11,26,0.423,17,21,0.81,112,41.8,92.3,0.4541,27.5,54,0.5121,14.3,38.3,0.3714,11.8,16.6,0.721,109.7,41.1,87.6,0.4695,31.3,60.3,0.5225,9.8,27.3,0.3622,21.4,26.2,0.8157,113.4
536,2021/2/16,OKC,POR,L 104-115,240,37,85,0.435,27,52,0.519,10,33,0.303,20,27,0.741,104,42,96,0.438,22,49,0.449,20,47,0.426,11,17,0.647,115,40.9,91.3,0.4489,28.5,56.4,0.5055,12.4,34.9,0.3524,15.2,19.6,0.763,109.4,43.4,93.8,0.4613,29,52.5,0.5504,14.4,41.3,0.3418,11.8,15.5,0.7702,113
537,2021/2/16,POR,OKC,W 115-104,240,42,96,0.438,22,49,0.449,20,47,0.426,11,17,0.647,115,37,85,0.435,27,52,0.519,10,33,0.303,20,27,0.741,104,41.2,91.8,0.4509,24.6,51,0.4871,16.6,40.8,0.4074,16.6,19.6,0.8328,115.6,42,86.5,0.4854,29,50.8,0.5769,13,35.7,0.3561,16.5,21.2,0.7742,113.5
538,2021/2/16,BRK,PHO,W 128-124,240,47,82,0.573,27,42,0.643,20,40,0.5,14,15,0.933,128,48,88,0.545,32,51,0.627,16,37,0.432,12,12,1,124,45.8,87.7,0.5202,30.1,50.3,0.5948,15.7,37.4,0.4125,18.6,22.4,0.8236,125.9,46.1,94,0.4905,33.3,60.1,0.5511,12.8,33.9,0.3788,17.7,21.7,0.808,122.7
539,2021/2/16,PHO,BRK,L 124-128,240,48,88,0.545,32,51,0.627,16,37,0.432,12,12,1,124,47,82,0.573,27,42,0.643,20,40,0.5,14,15,0.933,128,42.3,85.8,0.494,31.3,55.6,0.5658,11,30.2,0.3716,16.1,19.1,0.8499,111.7,39,87.5,0.4494,28.5,55,0.5168,10.5,32.5,0.3264,16.5,21.8,0.7444,105
540,2021/2/15,CLE,GSW,L 98-129,240,37,95,0.389,29,65,0.446,8,30,0.267,16,20,0.8,98,46,88,0.523,29,51,0.569,17,37,0.459,20,21,0.952,129,38.7,88.2,0.4389,31.6,63.9,0.4948,7.1,24.3,0.3011,17.2,23.3,0.744,101.7,44.4,88.1,0.5067,31.1,56.1,0.5576,13.3,32,0.4142,16.5,21.3,0.7566,118.6
541,2021/2/15,GSW,CLE,W 129-98,240,46,88,0.523,29,51,0.569,17,37,0.459,20,21,0.952,129,37,95,0.389,29,65,0.446,8,30,0.267,16,20,0.8,98,43,88.6,0.4866,27.1,49.2,0.5539,15.9,39.4,0.4004,14.3,18.5,0.7618,116.2,38.7,89.6,0.4311,24.9,53.4,0.47,13.8,36.2,0.3765,20,24.6,0.8229,111.2
542,2021/2/15,CHI,IND,W 120-112 (OT),265,44,102,0.431,31,69,0.449,13,33,0.394,19,22,0.864,120,39,92,0.424,30,59,0.508,9,33,0.273,25,31,0.806,112,41.9,87.1,0.4814,28.6,52.3,0.5531,13.3,34.8,0.3721,13,16.6,0.765,110.1,41.1,85.9,0.4795,30.9,57.2,0.5467,10.2,28.7,0.3494,18.9,23.7,0.8076,111.3
543,2021/2/15,IND,CHI,L 112-120 (OT),265,39,92,0.424,30,59,0.508,9,33,0.273,25,31,0.806,112,44,102,0.431,31,69,0.449,13,33,0.394,19,22,0.864,120,42.3,88.9,0.4781,29,55.2,0.527,13.3,33.7,0.3933,13.4,17.3,0.7775,111.3,40.7,88.1,0.4627,29.1,55,0.5286,11.6,33.1,0.3469,17.8,22.3,0.794,110.8
544,2021/2/15,LAC,MIA,W 125-118,240,47,85,0.553,32,53,0.604,15,32,0.469,16,20,0.8,125,46,91,0.505,38,55,0.691,8,36,0.222,18,22,0.818,118,43.1,87.6,0.4949,28.9,54.6,0.5327,14.2,33,0.432,18.8,21.9,0.8616,119.2,41.2,89.2,0.4634,30.2,59.3,0.513,11,29.9,0.3673,16,19.9,0.8068,109.4
545,2021/2/15,MIA,LAC,L 118-125,240,46,91,0.505,38,55,0.691,8,36,0.222,18,22,0.818,118,47,85,0.553,32,53,0.604,15,32,0.469,16,20,0.8,125,36.3,82.5,0.4384,22.5,45.2,0.495,13.8,37.3,0.3712,17.3,21.8,0.7928,103.7,37.6,87.2,0.4311,23.1,46.5,0.5049,14.5,40.7,0.3567,15.7,19.9,0.7797,105.4
546,2021/2/15,ATL,NYK,L 112-123,240,36,85,0.424,25,52,0.481,11,33,0.333,29,32,0.906,112,42,83,0.506,25,49,0.51,17,34,0.5,22,27,0.815,123,39.9,86.9,0.4625,27.7,53.7,0.523,12.2,33.2,0.3661,21.4,25.7,0.8336,113.4,42,88.8,0.4735,31,57.7,0.5394,11,31.1,0.3528,21.1,25.1,0.8467,116.1
547,2021/2/15,NYK,ATL,W 123-112,240,42,83,0.506,25,49,0.51,17,34,0.5,22,27,0.815,123,36,85,0.424,25,52,0.481,11,33,0.333,29,32,0.906,112,40.4,86.8,0.4656,30,58.4,0.5144,10.4,28.4,0.3667,14.7,19.1,0.7598,105.9,36.5,85.2,0.4282,24.7,47.8,0.515,11.8,37.4,0.3167,17.9,22.9,0.7646,102.7
548,2021/2/15,BRK,SAC,W 136-125,240,51,89,0.573,24,42,0.571,27,47,0.574,7,12,0.583,136,51,96,0.531,39,63,0.619,12,33,0.364,11,13,0.846,125,44.1,87.3,0.5029,30,50.8,0.5866,14.1,36.5,0.384,19.8,23.4,0.8517,122.1,44.1,92.8,0.4743,31.4,57.9,0.538,12.7,34.9,0.368,17.8,22.1,0.794,118.7
549,2021/2/15,SAC,BRK,L 125-136,240,51,96,0.531,39,63,0.619,12,33,0.364,11,13,0.846,125,51,89,0.573,24,42,0.571,27,47,0.574,7,12,0.583,136,43,88.4,0.4881,29.8,51.8,0.5809,13.2,36.6,0.3607,15.8,22,0.7004,115,42,91.2,0.4619,31.2,62.1,0.5066,10.8,29.1,0.3745,19.8,24.1,0.8245,114.6
550,2021/2/15,PHI,UTA,L 123-134,240,47,94,0.5,39,71,0.549,8,23,0.348,21,24,0.875,123,45,86,0.523,27,41,0.659,18,45,0.4,26,31,0.839,134,41.4,85.6,0.4847,33.1,61.9,0.5381,8.3,23.7,0.3619,22.8,29,0.7824,113.9,40.6,86.6,0.4714,27.8,52.9,0.5279,12.8,33.7,0.3783,17.8,22.5,0.7885,111.8
551,2021/2/15,UTA,PHI,W 134-123,240,45,86,0.523,27,41,0.659,18,45,0.4,26,31,0.839,134,47,94,0.5,39,71,0.549,8,23,0.348,21,24,0.875,123,40.2,85.6,0.4697,23.4,42.7,0.5502,16.8,42.9,0.3929,21.4,25.7,0.8296,118.6,39.7,91.6,0.4344,28.4,60,0.475,11.3,31.6,0.3617,15.5,19.6,0.8027,106.2
